,index,birth_rate_end_mean
738,000002E1d,1.417761088
739,000002E2d,1.328257235
740,000002E3d,1.296319968
741,000002E4d,1.317709571
742,000002E5d,1.337713303
743,000002E6d,1.291581486
744,000002E7d,1.252638215
745,000002E8d,1.257707219
746,000002E9d,1.250819533
747,000002EAd,1.282559493
748,000002EBd,1.230388049
749,000002ECd,1.17504946
750,000002EDd,1.157056598
751,000002EEd,1.289300198
752,000002EFd,1.217158701
753,000002F0d,1.281413409
754,000002F1d,1.156022112
755,000002F2d,1.236047057
756,000002F3d,1.447583804
757,000002F4d,1.239459165
758,000002F5d,1.269357933
759,000002F6d,1.239555567
760,000002F7d,1.20144197
761,000002F8d,1.241326592
762,000002F9d,1.228428
763,000002FAd,1.257961174
764,000002FBd,1.249635146
765,000002FCd,1.311036116
766,000002FDd,1.282179362
767,000002FEd,1.169970447
768,000002FFd,1.298491266
769,00000300d,1.157958304
770,00000301d,1.253387586
771,00000302d,1.266044603
772,00000303d,1.22901819
773,00000304d,1.243765987
774,00000305d,1.291095521
775,00000306d,1.305631216
776,00000307d,1.28366403
777,00000308d,1.254914608
778,00000309d,1.32092042
779,0000030Ad,1.19523044
780,0000030Bd,1.0396
781,0000030Cd,1.385232261
782,0000030Dd,1.395323907
783,0000030Ed,1.27170417
784,0000030Fd,1.283747899
785,00000310d,1.39727476
786,00000311d,1.188204999
787,00000312d,1.409546244
788,00000313d,1.220874234
789,00000314d,1.258494918
790,00000315d,1.43348622
791,00000316d,1.170788797
792,00000317d,1.136816059
793,00000318d,1.206383308
794,00000319d,1.279161431
795,0000031Ad,1.218338759
796,0000031Bd,1.296447123
797,0000031Cd,1.201699712
798,0000031Dd,1.328638
799,0000031Ed,1.266647497
800,0000031Fd,1.31918763
801,00000320d,1.191373215
802,00000321d,1.11261498
803,00000322d,1.333068
804,00000323d,1.409974221
805,00000324d,1.281378243
806,00000325d,1.221259496
807,00000326d,1.400738
808,00000327d,1.259498222
809,00000328d,1.314594
810,00000329d,1.194297453
811,0000032Ad,1.284922097
812,0000032Bd,1.233388763
813,0000032Cd,1.190100328
814,0000032Dd,1.280006936
815,0000032Ed,1.217274931
816,0000032Fd,1.362254904
817,00000330d,1.18894694
818,00000331d,1.258368514
819,00000332d,1.28983857
820,00000333d,1.252882924
821,00000334d,1.350822626
822,00000335d,1.200988223
823,00000336d,1.30956395
824,00000337d,1.122145
825,00000338d,1.358993429
826,00000339d,1.190610523
827,0000033Ad,1.314773673
828,0000033Bd,1.350479584
829,0000033Cd,1.215054
830,0000033Dd,1.316436813
831,0000033Ed,1.15947648
832,0000033Fd,1.27209
833,00000340d,1.185185979
834,00000341d,1.211436
835,00000342d,1.259082416
836,00000343d,1.256982237
837,00000344d,1.380546
838,00000345d,1.172401749
839,00000346d,1.259548026
840,00000347d,1.235087621
841,00000348d,1.196025009
842,00000349d,1.335688408
843,0000034Ad,1.263135495
844,0000034Bd,1.206928183
845,0000034Cd,1.325622491
846,0000034Dd,1.241164403
847,0000034Ed,1.293215406
848,0000034Fd,1.203335963
849,00000350d,1.243777417
850,00000351d,1.233929415
851,00000352d,1.318896626
852,00000353d,1.233007011
853,00000354d,1.366117986
854,00000355d,1.442575
855,00000356d,1.402849422
856,00000357d,1.19465629
857,00000358d,1.267277554
858,00000359d,1.234791303
859,0000035Ad,1.25695891
860,0000035Bd,1.324192281
861,0000035Cd,1.222472504
862,0000035Dd,1.168044
863,0000035Ed,1.182267201
864,0000035Fd,1.198647295
865,00000360d,1.27163626
866,00000361d,1.307749395
867,00000362d,1.31664801
868,00000363d,1.441980758
869,00000364d,1.313890849
870,00000365d,1.296782199
871,00000366d,1.479444188
872,00000367d,1.327391649
873,00000368d,1.175579037
874,00000369d,1.498655612
875,0000036Ad,1.294557
876,0000036Bd,1.223889656
877,0000036Cd,1.261358
878,0000036Dd,1.357096875
879,0000036Ed,1.30306664
880,0000036Fd,1.312518215
881,00000370d,1.333157377
882,00000371d,1.227900077
883,00000372d,1.231502212
884,00000373d,1.246668
885,00000374d,1.354217009
886,00000375d,1.3994692
887,00000376d,1.184090824
888,00000377d,1.183197918
889,00000378d,1.341406925
890,00000379d,1.17360689
891,0000037Ad,1.307930993
892,0000037Bd,1.367064765
893,0000037Cd,1.447467788
894,0000037Dd,1.218658906
895,0000037Ed,1.346634051
896,0000037Fd,1.377545688
897,00000380d,1.368314
898,00000381d,1.225137779
899,00000382d,1.204289832
900,00000383d,1.227767763
901,00000384d,1.307436835
902,00000385d,1.224546153
903,00000386d,1.138959136
904,00000387d,1.288276428
905,00000388d,1.253375991
906,00000389d,1.427753076
907,0000038Ad,1.368208866
908,0000038Bd,1.326587
909,0000038Cd,1.245539732
910,0000038Dd,1.212892645
911,0000038Ed,1.207470699
912,0000038Fd,1.429117
913,00000390d,1.221968596
914,00000391d,1.195938348
915,00000392d,1.238969131
916,00000393d,1.145693
917,00000394d,1.230920614
918,00000395d,1.232895999
919,00000396d,1.333534532
920,00000397d,1.465782188
921,00000398d,1.301452197
922,00000399d,1.206673819
923,0000039Ad,1.237382532
924,0000039Bd,1.260597436
925,0000039Cd,1.325974497
926,0000039Dd,1.278811485
927,0000039Ed,1.267227517
928,0000039Fd,1.259442181
929,000003A0d,1.199694781
930,000003A1d,1.252041205
931,000003A2d,1.176591
932,000003A3d,1.239677587
933,000003A4d,1.256727
934,000003A5d,1.28311
935,000003A6d,1.281986127
936,000003A7d,1.220964697
937,000003A8d,1.25192979
938,000003A9d,1.176699011
939,000003AAd,1.342676899
940,000003ABd,1.267022458
941,000003ACd,1.288614901
942,000003ADd,1.266964442
