"","id","...1.x","x070","x075","x080","x085","x090","x095","x099","x100","more_than_one_mutant","first_mutant_init_time","pop_radius_at_first_mut_init","mu_driver_birth","s_driver_birth","birth_rate_end_mean","sr1","...1.y","sweep_complete_time","num_cell"
"7216","000010F1",4338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,192.381912,19.9713307171246,1e-05,0.4,9.16358058582899,9.07064509536554,4338,461.458252,28650
"7217","000010F2",4339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,333.463135,42.7340341679708,1e-05,0.4,9.39294739063199,9.32549710070221,4339,458.104858,42152
"7218","000010F3",4340,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,92.918335,9.85329278164293,1e-05,0.4,8.71736538331601,8.57485042590668,4340,165.743073,18905
"7219","000010F4",4341,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.156174,28.4234818064388,1e-05,0.4,9.232443680973,9.14715964552556,4341,378.749939,25984
"7220","000010F5",4342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,314.575958,43.8117019027941,1e-05,0.4,8.86443901585299,8.73826557316999,4342,0,1
"7221","000010F6",4343,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.761185,17.1222677110166,1e-05,0.4,9.753936248432,9.72659583159111,4343,417.938141,49025
"7222","000010F7",4344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,262.795135,28.9010341611665,1e-05,0.4,8.892481439798,8.76942382199778,4344,430.713776,59635
"7223","000010F8",4345,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,306.732758,28.113817917853,1e-05,0.4,8.960215521728,8.84468391303111,4345,511.362854,34718
"7224","000010F9",4346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,364.243652,59.6664291122847,1e-05,0.4,9.24111019040299,9.15678910044777,4346,442.607788,98125
"7225","000010FA",4347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,171.352646,21.8148416216328,1e-05,0.4,8.83331224860101,8.70368027622334,4347,482.960632,81321
"7226","000010FB",4348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,321.968018,43.6552115425789,1e-05,0.4,9.084388979765,8.98265442196111,4348,0,1
"7227","000010FC",4349,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,240.668106,23.7164533092122,1e-05,0.4,8.99495039857299,8.88327822063666,4349,352.906372,18007
"7228","000010FD",4350,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,333.747528,33.9410879826473,1e-05,0.4,8.82470872420201,8.6941208046689,4350,418.983459,42154
"7229","000010FE",4351,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,317.843231,44.2023042978118,1e-05,0.4,9.292954275189,9.21439363909889,4351,606.452087,218922
"7230","000010FF",4352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,335.037994,39.9147587682981,1e-05,0.4,9.316765000176,9.24085000019556,4352,417.694611,27482
"7231","00001100",4353,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,341.88681,37.330976180485,1e-05,0.4,9.31048596279399,9.23387329199332,4353,540.877441,118942
"7232","00001101",4354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,177.398514,19.6904259988108,1e-05,0.4,9.245983723408,9.16220413712,4354,350.725311,32148
"7233","00001102",4355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,219.143127,25.2443099927998,1e-05,0.4,9.286297658435,9.20699739826111,4355,642.099426,80869
"7234","00001103",4356,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,411.247101,55.4609695813582,1e-05,0.4,10,10,4356,571.986938,139791
"7235","00001104",4357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,223.805817,27.8007049881011,1e-05,0.4,8.942308553823,8.82478728202556,4357,0,1
"7236","00001105",4358,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,332.516022,35.3513998398231,1e-05,0.4,9.116420745298,9.01824527255333,4358,407.986023,29027
"7237","00001106",4359,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.34668,46.6956853305482,1e-05,0.4,9.26852669742499,9.18725188602777,4359,516.804932,70739
"7238","00001107",4360,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,372.682129,48.0463461329877,1e-05,0.4,8.798375918196,8.66486213132889,4360,641.776001,132910
"7239","00001108",4361,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,328.501556,39.7869545297954,1e-05,0.4,9.058832203606,8.95425800400667,4361,561.064148,497437
"7240","00001109",4362,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,357.867523,37.5393050951307,1e-05,0.4,8.96756552526701,8.85285058363001,4362,0,1
"7241","0000110A",4363,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,373.287689,44.3245593385906,1e-05,0.4,9.245124219132,9.16124913236889,4363,610.110168,905673
"7242","0000110B",4364,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,235.718674,30.0511527398923,1e-05,0.4,9.63144174982,9.59049083313333,4364,398.164001,27320
"7243","0000110C",4365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,190.82457,19.4709592883961,1e-05,0.4,9.170582142028,9.07842460225333,4365,247.762451,11079
"7244","0000110D",4366,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,396.133392,44.2239032750587,1e-05,0.4,9.037562128579,8.93062458731,4366,620.234741,202291
"7245","0000110E",4367,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,340.545105,45.4590885116992,1e-05,0.4,8.99392578412899,8.88213976014332,4367,414.533234,48001
"7246","0000110F",4368,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,276.27771,27.257240983959,1e-05,0.4,9.334292093664,9.26032454851556,4368,455.015076,27559
"7247","00001110",4369,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,304.636017,37.5350650425848,1e-05,0.4,9.083864188708,8.98207132078667,4369,585.058899,964149
"7248","00001111",4370,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,247.975876,30.3567834083553,1e-05,0.4,8.88364812993499,8.7596090332611,4370,400.014496,40961
"7249","00001112",4371,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,383.082947,52.0317732481186,1e-05,0.4,9.029360570086,8.92151174454,4371,552.140198,197544
"7250","00001113",4372,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,293.894562,37.9776859688086,1e-05,0.4,9.131081274363,9.03453474929222,4372,0,1
"7251","00001114",4373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,361.034576,44.7249183260767,1e-05,0.4,9.28814674052699,9.20905193391888,4373,462.793304,75125
"7252","00001115",4374,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,157.941589,19.4709592883961,1e-05,0.4,9.223775702488,9.13752855832,4374,217.950272,9029
"7253","00001116",4375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,321.409027,44.2742599116122,1e-05,0.4,9.14373887721001,9.04859875245557,4375,490.699097,42040
"7254","00001117",4376,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.902679,40.8839150399337,1e-05,0.4,9.143318282639,9.04813142515444,4376,420.625244,42828
"7255","00001118",4377,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,202.492401,26.9518938814613,1e-05,0.4,9.530654314318,9.47850479368667,4377,470.874084,104394
"7256","00001119",4378,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,286.394318,31.1179567486991,1e-05,0.4,9.186835242905,9.09648360322778,4378,497.789001,83863
"7257","0000111A",4379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,375.539276,34.7245361494005,1e-05,0.4,9.05341533264,8.94823925848889,4379,486.282654,36716
"7258","0000111B",4380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,158.686462,17.1408485821498,1e-05,0.4,8.963685489818,8.84853943313111,4380,260.764923,13693
"7259","0000111C",4381,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,234.658447,21.7417598697668,1e-05,0.4,8.964001832077,8.84889092453,4381,255.056168,4683
"7260","0000111D",4382,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.085022,23.9767514326501,1e-05,0.4,9.406886097746,9.34098455305111,4382,370.579254,44369
"7261","0000111E",4383,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,168.980927,18.1071492085037,1e-05,0.4,8.95041559369999,8.8337951041111,4383,342.635468,23297
"7262","0000111F",4384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,372.965271,49.3987404319476,1e-05,0.4,9.33188450967901,9.2576494551989,4384,455.66214,50271
"7263","00001120",4385,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54.246452,6.20617693770316,1e-05,0.4,9.78124667357,9.75694074841111,4385,301.281219,10491
"7264","00001121",4386,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90.975502,9.3220792672746,1e-05,0.4,10,10,4386,179.881348,11328
"7265","00001122",4387,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,318.682892,35.9097671938159,1e-05,0.4,9.01916041608,8.91017824008889,4387,391.818237,47963
"7266","00001123",4388,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,525.687317,53.4143768562538,1e-05,0.4,9.39228668047199,9.32476297830221,4388,676.84259,59282
"7267","00001124",4389,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.384766,43.3845809998684,1e-05,0.4,8.970842994797,8.85649221644111,4389,484.995209,31409
"7268","00001125",4390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,429.054474,52.6913722525043,1e-05,0.4,8.91247781080699,8.79164201200777,4390,0,1
"7269","00001126",4391,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,164.389725,17.5355758077163,1e-05,0.4,9.655246436385,9.61694048487222,4391,308.771332,17232
"7270","00001127",4392,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.419678,35.3378906106795,1e-05,0.4,8.87991455759202,8.75546061954669,4392,357.998718,18792
"7271","00001128",4393,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.219147,28.254994952645,1e-05,0.4,8.866365012003,8.74040556889222,4393,361.74295,19329
"7272","00001129",4394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,405.201935,42.2734479968071,1e-05,0.4,8.89134589738,8.7681621082,4394,0,1
"7273","0000112A",4395,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.9319,22.1119516375293,1e-05,0.4,9.35260575936799,9.28067306596443,4395,304.622772,30418
"7274","0000112B",4396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,186.91832,24.0231730664938,1e-05,0.4,8.88994585143,8.76660650158889,4396,0,1
"7275","0000112C",4397,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,219.309097,23.0976861094986,1e-05,0.4,9.047586629547,8.94176292171889,4397,465.915222,64505
"7276","0000112D",4398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,502.639832,61.923129583374,1e-05,0.4,8.737813841849,8.59757093538778,4398,736.005615,130766
"7277","0000112E",4399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,269.886292,32.6065388524305,1e-05,0.4,9.161675039715,9.06852782190555,4399,0,1
"7278","0000112F",4400,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,166.118073,19.2076036723729,1e-05,0.4,9.23794231640799,9.15326924045332,4400,0,1
"7279","00001130",4401,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,227.987335,22.8064397505436,1e-05,0.4,8.620816046111,8.46757338456778,4401,268.054962,10094
"7280","00001131",4402,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126.707771,16.4006032427495,1e-05,0.4,9.12791413037201,9.03101570041335,4402,210.724533,11362
"7281","00001132",4403,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,120.91156,15.1810129617232,1e-05,0.4,8.89285417741701,8.76983797490779,4403,171.658203,6049
"7282","00001133",4404,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,310.192474,36.8071573356545,1e-05,0.4,9.256104955894,9.17344995099333,4404,446.969635,38857
"7283","00001134",4405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,285.605499,35.7275844365462,1e-05,0.4,8.620160558723,8.46684506524778,4405,440.640503,142459
"7284","00001135",4406,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,241.276733,20.1458947343093,1e-05,0.4,8.786311285682,8.65145698409111,4406,460.552551,29022
"7285","00001136",4407,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,385.308594,40.8059814672785,1e-05,0.4,9.092471369655,8.99163485517222,4407,0,1
"7286","00001137",4408,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,142.935089,15.7470859090427,1e-05,0.4,9.34201216244998,9.2689024027222,4408,205.182114,9615
"7287","00001138",4409,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,229.928131,27.9206715999867,1e-05,0.4,9.41449719733901,9.34944133037668,4409,348.747314,53233
"7288","00001139",4410,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,342.830322,43.6552115425789,1e-05,0.4,9.09546266282499,8.99495851424999,4410,646.330566,181081
"7289","0000113A",4411,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,139.005569,16.234788543869,1e-05,0.4,9.12517269280201,9.0279696586689,4411,0,1
"7290","0000113B",4412,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,198.046951,17.3988973729568,1e-05,0.4,8.82733311230499,8.69703679144999,4412,307.101776,11173
"7291","0000113C",4413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,299.667236,29.9981430800978,1e-05,0.4,9.278900436188,9.19877826243111,4413,386.429138,27794
"7292","0000113D",4414,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,383.238556,41.0315810250268,1e-05,0.4,8.933060388276,8.81451154252889,4414,456.972595,28341
"7293","0000113E",4415,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,198.589142,24.4109336438082,1e-05,0.4,9.483921870982,9.42657985664667,4415,327.459595,24447
"7294","0000113F",4416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,267.251587,32.9126190117359,1e-05,0.4,8.758660050268,8.62073338918667,4416,370.967499,45914
"7295","00001140",4417,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,212.832855,24.1948164967777,1e-05,0.4,9.819994983556,9.79999442617333,4417,477.981171,965314
"7296","00001141",4418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,178.026947,21.6095898919536,1e-05,0.4,8.91366718380398,8.79296353755998,4418,275.712402,13509
"7297","00001142",4419,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,384.39624,48.7043656316071,1e-05,0.4,9.088619413398,8.98735490377556,4419,476.898865,76674
"7298","00001143",4420,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,355.386963,40.5791277087423,1e-05,0.4,8.86713051654999,8.74125612949999,4420,404.490936,16838
"7299","00001144",4421,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,191.837799,22.5326261762833,1e-05,0.4,9.04390594178398,8.93767326864887,4421,358.448029,33825
"7300","00001145",4422,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,281.417572,32.0651096328944,1e-05,0.4,9.834857194808,9.81650799423111,4422,595.756226,50056
"7301","00001146",4423,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,185.674225,24.3194821392882,1e-05,0.4,8.733696656469,8.59299628496556,4423,284.73941,23723
"7302","00001147",4424,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,258.662689,22.7924780475207,1e-05,0.4,9.02641373658899,8.91823748509888,4424,300.937653,5313
"7303","00001148",4425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,227.846237,21.0272554535375,1e-05,0.4,9.05201191646201,8.94667990718001,4425,490.828857,295635
"7304","00001149",4426,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.906158,39.8429193282226,1e-05,0.4,8.90855515722799,8.7872835080311,4426,456.764801,75409
"7305","0000114A",4427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,128.240158,12.9888111597247,1e-05,0.4,9.334469113225,9.26052123691667,4427,327.108002,25745
"7306","0000114B",4428,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,284.873596,33.5733309347718,1e-05,0.4,9.175572462504,9.08396940278222,4428,415.124634,17678
"7307","0000114C",4429,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,397.892792,49.2761547185057,1e-05,0.4,8.929684139473,8.81076015497,4429,554.634399,96227
"7308","0000114D",4430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,281.355255,29.4682028652079,1e-05,0.4,9.23341183868399,9.14823537631554,4430,0,1
"7309","0000114E",4431,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,273.887085,27.5707531066191,1e-05,0.4,8.904417117457,8.78268568606333,4431,552.313477,99082
"7310","0000114F",4432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,202.853943,20.8524369942937,1e-05,0.4,9.853741952557,9.83749105839667,4432,420.173309,238626
"7311","00001150",4433,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,334.161346,42.0431555643793,1e-05,0.4,9.27861346021901,9.19845940024334,4433,473.714172,176250
"7312","00001151",4434,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,265.947021,33.1775232694432,1e-05,0.4,9.416612563749,9.35179173749889,4434,504.978333,246613
"7313","00001152",4435,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,382.862762,49.5980982625878,1e-05,0.4,8.88877795355601,8.76530883728446,4435,0,1
"7314","00001153",4436,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,244.598251,24.715474651548,1e-05,0.4,9.271659711041,9.19073301226778,4436,446.528961,49066
"7315","00001154",4437,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,209.773331,28.1816711571364,1e-05,0.4,9.13242898097,9.03603220107778,4437,0,1
"7316","00001155",4438,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.776642,31.9158530755889,1e-05,0.4,9.790226611432,9.76691845714667,4438,421.867004,55972
"7317","00001156",4439,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,159.452927,21.1555406352631,1e-05,0.4,9.03626847561199,8.92918719512443,4439,245.694855,8635
"7318","00001157",4440,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,363.667175,39.8029525017044,1e-05,0.4,8.96742846992,8.85269829991111,4440,628.365784,121015
"7319","00001158",4441,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,256.975922,31.5345748774411,1e-05,0.4,9.51253879822201,9.4583764424689,4441,447.730743,31332
"7320","00001159",4442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,282.363434,35.1074383831478,1e-05,0.4,9.423010858088,9.35890095343111,4442,449.533203,74260
"7321","0000115A",4443,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,302.390411,36.1086658193639,1e-05,0.4,9.151158805728,9.05684311747556,4443,433.853302,81894
"7322","0000115B",4444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,271.273712,29.5760268729538,1e-05,0.4,9.76891761766499,9.74324179740554,4444,432.32608,33293
"7323","0000115C",4445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,416.458099,52.2789564600942,1e-05,0.4,9.296663274192,9.21851474910222,4445,656.519409,100713
"7324","0000115D",4446,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,205.052948,24.3194821392882,1e-05,0.4,8.98231415195,8.86923794661111,4446,327.574371,20866
"7325","0000115E",4447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,171.765198,16.8977036601472,1e-05,0.4,9.091006178133,8.99000686459222,4447,245.957535,6180
"7326","0000115F",4448,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,275.764313,23.0424944270161,1e-05,0.4,9.202298740111,9.11366526679,4448,541.49115,138742
"7327","00001160",4449,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,437.786102,46.1367639392898,1e-05,0.4,8.975026264441,8.86114029382333,4449,614.613464,74092
"7328","00001161",4450,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,135.966965,11.8749921467258,1e-05,0.4,9.38133509733,9.31259455258889,4450,194.538971,5822
"7329","00001162",4451,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,170.848495,20.3267906456776,1e-05,0.4,9.75751743093,9.73057492325555,4451,356.505157,28265
"7330","00001163",4452,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,292.222778,35.3918965881052,1e-05,0.4,9.651324755904,9.61258306211555,4452,377.566132,18257
"7331","00001164",4453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,200.907349,23.9235878385587,1e-05,0.4,8.72817404348601,8.58686004831779,4453,366.835022,15229
"7332","00001165",4454,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70.225441,5.94419375859822,1e-05,0.4,9.36291198142799,9.29212442380888,4454,242.127472,9672
"7333","00001166",4455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,252.879852,30.067037413404,1e-05,0.4,9.567490612924,9.51943401436,4455,403.91449,34820
"7334","00001167",4456,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,226.586792,24.4890488311243,1e-05,0.4,9.32500767370599,9.25000852633999,4456,459.005707,31522
"7335","00001168",4457,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,225.351532,23.9501843868928,1e-05,0.4,9.546624183999,9.49624909333222,4457,390.335938,14089
"7336","00001169",4458,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,287.734558,31.5749262373611,1e-05,0.4,9.48646193962801,9.42940215514223,4458,605.727051,278237
"7337","0000116A",4459,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53.699188,7.24725328992226,1e-05,0.4,9.10143169002099,9.00159076668999,4459,215.475662,9848
"7338","0000116B",4460,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,191.307755,22.9733183645016,1e-05,0.4,9.008936036244,8.89881781804889,4460,308.505371,16676
"7339","0000116C",4461,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,153.640274,19.7308000949227,1e-05,0.4,9.054348027097,8.94927558566333,4461,302.833649,23243
"7340","0000116D",4462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,342.912415,43.1122516489335,1e-05,0.4,8.93812290350399,8.82013655944888,4462,0,1
"7341","0000116E",4463,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64.37175,7.67392114456033,1e-05,0.4,9.19887825059401,9.10986472288223,4463,104.716194,1409
"7342","0000116F",4464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.885414,6.20617693770316,1e-05,0.4,9.471501975421,9.41277997269,4464,153.593262,6210
"7343","00001170",4465,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,220.560913,24.5669156375801,1e-05,0.4,9.07031652475601,8.96701836084001,4465,0,1
"7344","00001171",4466,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90.085129,11.5901136200612,1e-05,0.4,9.237432620847,9.15270291205222,4466,149.593964,3350
"7345","00001172",4467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,541.904541,63.4089169819599,1e-05,0.4,8.96257526396701,8.84730584885223,4467,0,1
"7346","00001173",4468,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,227.608841,26.5652749086559,1e-05,0.4,8.84370956567,8.71523285074444,4468,490.9776,538639
"7347","00001174",4469,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,198.752304,25.7561132063749,1e-05,0.4,9.059954680209,8.95550520023222,4469,294.515686,25599
"7348","00001175",4470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,318.680237,41.8001733998766,1e-05,0.4,9.402305712851,9.33589523650111,4470,0,1
