,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,sweep_complete_time,num_cell,sim_length,sim_size
138,0000001bbb,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,627.732483,81.59125541,1e-05,0.05,1.688909412,0.765454902,0,1,2000,665956
139,0000001Bbb,56,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,468.028168,59.01110196,1e-05,0.05,2.008516727,1.120574141,0,1,2000,665956
140,0000001Bd,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,473.157867,62.97730688,1e-05,0.075,3.271045544,2.523383938,1834.009277,904237,313.946594,1e+06
141,0000001C,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,194.070755,22.95945814,1e-05,2,10,10,244.667999,54632,311.598419,1e+06
142,0000001Ca,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,469.816528,60.86714028,1e-05,0.15,6.77682303,6.418692256,0,1,1102.653442,1e+06
143,0000001Cb,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,622.600952,85.01496501,1e-05,0.05,1.941478773,1.046087526,0,1,2000,958111
144,0000001Cbb,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,480.840393,62.68600757,1e-05,0.05,1.296717684,0.329686316,0,1,2000,376064
145,0000001Cd,29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,368.039398,47.94615728,1e-05,0.075,2.686668322,1.874075913,0,1,311.598419,1e+06
146,0000001D,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126.723602,13.06212582,1e-05,2,9.822053213,9.802281348,155.59108,3188,260.270813,1e+06
147,0000001Da,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,391.764221,50.65467395,1e-05,0.15,5.723431093,5.24825677,718.640808,232982,848.855713,1e+06
148,0000001Db,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,457.420166,53.55345063,1e-05,0.05,1.605806665,0.673118517,0,1,2000,713551
149,0000001Dbb,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,441.234192,56.03967645,1e-05,0.05,1.403171615,0.447968461,0,1,2000,380927
150,0000001Dd,30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,584.859619,79.21189605,1e-05,0.075,2.909783807,2.121982008,0,1,260.270813,1e+06
151,0000001E,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,165.332703,18.39492834,1e-05,2,10,10,205.040466,11992,283.919098,1e+06
152,0000001Ea,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,355.043091,42.35557246,1e-05,0.15,5.589898959,5.099887732,712.080933,105331,995.543152,1e+06
153,0000001Eb,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,558.225342,73.18824198,1e-05,0.05,1.612415122,0.680461247,0,1,2000,747255
154,0000001Ebb,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,350.690399,42.23138989,1e-05,0.05,2.169455461,1.299394957,0,1,2000,561755
155,0000001Ed,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,427.257172,54.46986735,1e-05,0.075,2.447933654,1.608815171,1061.080566,137285,283.919098,1e+06
156,0000001F,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,285.34848,36.42901391,1e-05,2,9.619820042,9.577577824,349.012543,47572,432.940887,1e+06
157,0000001Fa,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,264.907318,31.67511265,1e-05,0.15,5.680041475,5.200046083,602.030518,104503,826.713562,1e+06
158,0000001Fb,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,294.610718,26.73806284,1e-05,0.05,1.407916056,0.453240062,0,1,2000,337137
159,0000001Fbb,64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,362.459412,44.49592669,1e-05,0.05,1.930938266,1.034375851,0,1,2000,823665
160,0000001Fd,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,387.3573,47.77989644,1e-05,0.075,3.418846615,2.68760735,1161.038818,269129,432.940887,1e+06
161,00000020,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.961761,26.7860345,1e-05,2,9.433311152,9.370345724,248.194122,16051,341.904541,1e+06
162,00000020a,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,654.985107,87.48213871,1e-05,0.15,5.426773025,4.918636694,0,1,1271.242065,1e+06
163,00000020b,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,773.279114,104.1002405,1e-05,0.05,1.512354779,0.569283088,0,1,2000,599585
164,00000020bb,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,567.231567,74.12171501,1e-05,0.05,1.859272449,0.954747166,0,1,2000,520391
165,00000020d,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,495.161102,62.71646724,1e-05,0.075,2.51892758,1.687697311,1601.22229,765006,341.904541,1e+06
166,00000021,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,343.463989,36.902166,1e-05,2,9.863630952,9.848478835,378.902954,28892,459.688995,1e+06
167,00000021a,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,484.210327,56.18999698,1e-05,0.15,7.215294554,6.905882838,1060.913574,529483,1114.372437,1e+06
168,00000021b,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,334.838776,39.72231244,1e-05,0.05,1.664351793,0.738168659,0,1,2000,558721
169,00000021bb,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,350.223969,36.71136143,1e-05,0.05,2.72425656,1.915840622,1214.913452,264212,1613.786133,1000000
170,00000021d,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,315.02243,34.21613306,1e-05,0.075,3.058901302,2.287668113,0,1,459.688995,1e+06
171,00000022,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,158.149628,15.36856862,1e-05,2,9.476979338,9.418865931,224.291489,6939,325.678131,1e+06
172,00000022a,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,251.737473,26.54090764,1e-05,0.15,6.357375152,5.952639058,0,1,967.243958,1e+06
173,00000022b,69,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,403.990814,58.65129956,1e-05,0.05,2.089747497,1.210830552,1387.524902,271816,2000,915228
174,00000022bb,70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,311.952148,35.56632519,1e-05,0.05,1.621203145,0.690225717,0,1,2000,665776
175,00000022d,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,180.364975,18.83920176,1e-05,0.075,3.833601718,3.148446353,0,1,325.678131,1e+06
176,00000023,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,101.390968,8.368407276,1e-05,2,10,10,118.940048,1261,211.242249,1e+06
177,00000023a,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,345.810242,38.05248576,1e-05,0.15,5.940681824,5.489646471,0,1,1056.525024,1e+06
178,00000023b,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,654.829102,77.24041815,1e-05,0.05,1.625920116,0.695466796,0,1,2000,682396
179,00000023bb,72,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,515.758667,62.91156591,1e-05,0.05,1.676005621,0.751117357,0,1,2000,679935
180,00000023d,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,473.671387,60.88282701,1e-05,0.075,3.151831582,2.39092398,0,1,211.242249,1e+06
181,00000024,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.231018,20.79128602,1e-05,2,10,10,235.854843,7485,314.969391,1e+06
182,00000024a,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.510956,36.02870683,1e-05,0.15,6.699774771,6.333083079,426.874359,19059,823.401184,1e+06
183,00000024b,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,344.285614,39.03523313,1e-05,0.05,1.518170548,0.575745053,0,1,2000,532894
184,00000024bb,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,782.145569,100.882714,1e-05,0.05,1.476005883,0.528895426,0,1,2000,381442
185,00000024d,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,236.004044,26.11777338,1e-05,0.075,2.938175605,2.15352845,0,1,314.969391,1e+06
186,00000025,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,196.107742,20.33461918,1e-05,2,9.996700318,9.996333686,314.710297,42654,387.265015,1e+06
187,00000025a,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,434.307098,53.64846681,1e-05,0.15,6.007684675,5.564094083,0,1,1277.85791,1e+06
188,00000025b,75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,286.869354,33.20101107,1e-05,0.05,1.691381558,0.768201731,0,1,2000,703452
189,00000025bb,76,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.52356,30.85554844,1e-05,0.05,1.976020662,1.084467402,1608.733643,806739,1695.944092,1000000
190,00000025d,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,240.217102,25.61942594,1e-05,0.075,3.499610979,2.777345532,586.725708,36416,387.265015,1e+06
191,00000026,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,270.799988,29.88651675,1e-05,2,9.869806476,9.855340529,0,1,419.674683,1e+06
192,00000026a,39,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,422.525421,52.17457376,1e-05,0.15,6.978696571,6.64299619,0,1,983.696655,1e+06
193,00000026b,77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,564.412354,72.15894344,1e-05,0.05,1.323695799,0.359661999,0,1,2000,374431
194,00000026bb,78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,387.006348,46.69158822,1e-05,0.05,1.621908316,0.69100924,0,1,2000,617462
195,00000026d,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,430.255188,53.34202914,1e-05,0.075,2.667177977,1.852419974,0,1,419.674683,1e+06
196,00000027,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,209.947586,19.71466038,1e-05,2,9.721717257,9.690796953,247.231476,15649,348.618317,1e+06
197,00000027a,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,267.446167,27.24515837,1e-05,0.15,6.567813328,6.186459253,0,1,896.892944,1e+06
198,00000027b,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,324.243317,40.53143623,1e-05,0.05,1.658006772,0.731118636,0,1,2000,726765
199,00000027bb,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,643.688049,79.38650664,1e-05,0.05,1.560164746,0.622405273,0,1,2000,530051
200,00000027d,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,544.592102,63.06317244,1e-05,0.075,2.945861856,2.162068729,0,1,348.618317,1e+06
201,00000028,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124.404022,12.04797033,1e-05,2,9.306006395,9.228895995,168.247391,10373,266.222748,1e+06
202,00000028a,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,341.293243,37.08232339,1e-05,0.15,5.756709597,5.285232886,643.32782,89397,838.031006,1e+06
203,00000028b,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,423.226196,51.26369495,1e-05,0.05,1.746599932,0.82955548,0,1,2000,727350
204,00000028bb,82,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,444.367889,48.81462699,1e-05,0.05,2.007347669,1.119275188,852.336975,67111,1732.264893,1000000
205,00000028d,41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,550.744385,64.3621384,1e-05,0.075,3.671288675,2.968098528,0,1,266.222748,1e+06
206,00000029,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,149.689087,12.67877098,1e-05,2,9.548235039,9.498038932,193.649918,4344,309.695007,1e+06
207,00000029a,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,357.937866,42.79667143,1e-05,0.15,5.970826401,5.523140446,548.694397,45948,751.871399,1e+06
208,00000029b,83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,475.102478,58.83012317,1e-05,0.05,1.285609465,0.31734385,0,1,2000,352793
209,00000029bb,84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,816.695679,106.8465445,1e-05,0.05,1.529539014,0.588376682,0,1,2000,437983
210,00000029d,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,603.864685,76.59068411,1e-05,0.075,3.342915678,2.603239642,0,1,309.695007,1e+06
211,0000002A,43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.689743,19.282036,1e-05,2,9.663945815,9.626606461,195.543259,6372,303.81662,1e+06
212,0000002Aa,43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,377.077087,47.2506671,1e-05,0.15,6.369449195,5.966054661,858.572388,259751,951.317871,1e+06
213,0000002Ad,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,358.405609,48.56948184,1e-05,0.075,2.280797114,1.423107904,0,1,303.81662,1e+06
214,0000002B,44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,234.810425,29.73702984,1e-05,2,9.964074662,9.960082957,290.395935,33139,366.786469,1e+06
215,0000002Ba,44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,476.149658,62.08649387,1e-05,0.15,6.238628583,5.820698426,798.415588,296961,919.148193,1e+06
216,0000002bb,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,620.126953,87.24895947,1e-05,0.05,1.644692026,0.716324473,0,1,2000,772054
217,0000002Bb,87,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,260.559937,36.13457006,1e-05,0.05,1.793539899,0.881710999,0,1,2000,772054
218,0000002bbb,86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,670.090088,93.13743081,1e-05,0.05,1.617364135,0.68596015,0,1,2000,487127
219,0000002Bbb,88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,321.848022,41.56281694,1e-05,0.05,1.689287068,0.76587452,0,1,2000,487127
220,0000002Bd,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,578.238831,76.0673196,1e-05,0.075,2.839464129,2.043849032,0,1,366.786469,1e+06
221,0000002C,45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.259476,16.8505428,1e-05,2,9.458100629,9.397889588,216.49765,11837,306.752869,1e+06
222,0000002Ca,45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,350.919098,40.06937816,1e-05,0.15,6.771418456,6.412687173,0,1,1016.75824,1e+06
223,0000002Cb,89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,529.080505,63.18419575,1e-05,0.05,1.942804204,1.047560227,1862.320923,765461,1966.22522,1000000
224,0000002Cbb,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,278.414978,31.11749787,1e-05,0.05,1.512344347,0.569271497,0,1,2000,588171
225,0000002Cd,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,469.035492,57.92499038,1e-05,0.075,2.853683357,2.059648174,0,1,306.752869,1e+06
226,0000002D,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,167.548019,18.6270773,1e-05,2,9.829043722,9.81004858,206.024872,9507,302.994873,1e+06
227,0000002Da,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.660583,35.53050814,1e-05,0.15,6.223338555,5.803709506,851.066162,170152,1058.159424,1e+06
228,0000002Db,91,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,249.004272,28.47900262,1e-05,0.05,1.508614049,0.565126721,0,1,2000,577669
229,0000002Dbb,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,509.328491,62.39844972,1e-05,0.05,1.381182342,0.423535936,0,1,2000,410867
230,0000002Dd,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,661.505005,82.41417567,1e-05,0.075,3.179417801,2.421575334,0,1,302.994873,1e+06
231,0000002E,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,179.199493,18.4295053,1e-05,2,9.565519323,9.517243692,215.849228,15182,301.271118,1e+06
232,0000002Ea,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,332.707458,37.95197274,1e-05,0.15,5.689951549,5.211057277,703.883179,246633,843.662231,1e+06
233,0000002Eb,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,535.615967,69.99589822,1e-05,0.05,1.562273339,0.624748154,0,1,2000,452297
234,0000002Ebb,94,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,211.578873,22.08281562,1e-05,0.05,1.827148207,0.919053563,1229.880737,275994,1681.405396,1000000
235,0000002Ed,47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,393.088257,48.89606891,1e-05,0.075,2.472126504,1.635696116,0,1,301.271118,1e+06
236,0000002F,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,183.241928,24.50853873,1e-05,2,10,10,212.583649,11929,294.155365,1e+06
237,0000002Fa,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,369.118896,50.95853267,1e-05,0.15,6.13676621,5.707518011,0,1,1129.259644,1e+06
238,0000002Fb,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,329.985199,38.81033859,1e-05,0.05,1.764993244,0.849992493,0,1,2000,781014
239,0000002Fbb,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183.241943,24.50817731,1e-05,0.05,1.386137465,0.429041628,0,1,2000,338832
240,0000002Fd,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183.241943,24.50817731,1e-05,0.075,2.43445605,1.593840056,0,1,294.155365,1e+06
241,00000030,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,204.751266,22.69450563,1e-05,2,9.992778938,9.991976598,0,1,331.772339,1e+06
242,00000030a,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,204.751266,22.68715685,1e-05,0.15,6.752536084,6.39170676,0,1,1209.102783,1e+06
243,00000030b,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,581.698975,70.13899979,1e-05,0.05,1.488433692,0.542704102,0,1,2000,439093
244,00000030bb,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,530.420166,69.83655258,1e-05,0.05,1.510342226,0.567046918,0,1,2000,538939
245,00000030d,49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,670.013794,89.77176448,1e-05,0.075,4.00898962,3.3433218,0,1,331.772339,1e+06
246,00000031,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,288.475983,33.62070408,1e-05,2,10,10,333.761383,41181,403.816254,1e+06
247,00000031a,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,362.254517,43.49385765,1e-05,0.15,6.14452887,5.716143189,733.777161,77911,992.291992,1e+06
248,00000031b,99,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,387.529785,45.11047664,1e-05,0.05,1.872520757,0.969467508,0,1,2000,788624
249,00000031bb,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,369.958252,44.53882812,1e-05,0.05,1.80558096,0.895089956,0,1,2000,480717
250,00000031d,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,488.498383,61.04468722,1e-05,0.075,3.338066628,2.597851809,0,1,403.816254,1e+06
251,00000032,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.817047,18.08076034,1e-05,2,9.957696645,9.952996272,195.770996,4919,295.111969,1e+06
252,00000032a,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,314.393311,38.33999288,1e-05,0.15,5.477531178,4.975034642,625.809753,47307,908.975403,1e+06
253,00000032b,101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,185.615799,17.04749032,1e-05,0.05,1.635784192,0.70642688,0,1,2000,605281
254,00000032bb,102,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,343.535309,41.66989836,1e-05,0.05,1.623267905,0.692519894,0,1,2000,594541
255,00000032d,51,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,358.593811,42.25776214,1e-05,0.075,2.89521722,2.105796911,0,1,295.111969,1e+06
256,00000033,52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172.234131,22.68047502,1e-05,2,9.684967707,9.649964119,192.995529,6815,277.843414,1e+06
257,00000033a,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,172.234131,22.68014057,1e-05,0.15,5.844813869,5.383126521,0,1,832.665894,1e+06
258,00000033b,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,457.917267,53.55939408,1e-05,0.05,1.538093507,0.597881674,0,1,2000,459450
259,00000033bb,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,661.850403,86.88519587,1e-05,0.05,1.838773871,0.931970968,0,1,2000,737155
260,00000033d,52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,432.032135,55.44293076,1e-05,0.075,2.617123167,1.796803519,1783.035034,558582,277.843414,1e+06
261,00000034,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.727859,18.59286777,1e-05,2,9.683128515,9.647920572,188.758331,10041,287.409607,1e+06
262,00000034a,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,365.188629,44.89474579,1e-05,0.15,5.2125921,4.680657889,0,1,1108.135376,1e+06
263,00000034b,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,487.399994,56.72841395,1e-05,0.05,1.572610318,0.636233687,0,1,2000,426551
264,00000034bb,106,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,622.753418,78.83729344,1e-05,0.05,1.529739002,0.588598891,0,1,2000,710282
265,00000034d,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,467.449097,53.12976633,1e-05,0.075,2.715826159,1.90647351,1576.811646,777115,287.409607,1e+06
266,00000035,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,177.87822,19.14119862,1e-05,2,10,10,203.78418,15533,281.537842,1e+06
267,00000035a,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,282.24408,35.22911078,1e-05,0.15,5.733450836,5.259389818,631.812744,61757,980.295105,1e+06
268,00000035b,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,631.978516,84.11913439,1e-05,0.05,1.599820532,0.666467258,0,1,2000,569367
269,00000035bb,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,177.87822,19.14091636,1e-05,0.05,1.651877454,0.724308282,0,1,2000,850506
270,00000035d,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,702.819092,90.38838337,1e-05,0.075,2.851390896,2.057100996,0,1,281.537842,1e+06
271,00000036,55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.209274,19.57693557,1e-05,2,10,10,187.546707,6145,274.813507,1e+06
272,00000036a,55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.209274,19.56851535,1e-05,0.15,6.051038391,5.612264879,548.570007,36317,1005.372131,1e+06
273,00000036b,109,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,471.719025,48.78527461,1e-05,0.05,1.639715338,0.71079482,0,1,2000,474016
274,00000036bb,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,155.209274,19.56851535,1e-05,0.05,1.36594017,0.406600189,0,1,2000,415177
275,00000036d,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,221.445053,27.10459772,1e-05,0.075,2.885383424,2.094870471,0,1,274.813507,1e+06
