,index,birth_rate_end_mean
608,0000025Fa,6.381207706
609,00000260a,6.484485952
610,00000261a,5.77891423
611,00000262a,6.674020394
612,00000263a,5.561752595
613,00000264a,6.247986546
614,00000265a,6.045484539
615,00000266a,5.844363878
616,00000267a,6.122111331
617,00000268a,6.836177046
618,00000269a,6.105466034
619,0000026Aa,6.063076697
620,0000026Ba,7.118849931
621,0000026Ca,5.418223751
622,0000026Da,6.14711545
623,0000026Ea,6.191635934
624,0000026Fa,6.345521043
625,00000270a,6.125200025
626,00000271a,6.723854165
627,00000272a,5.911168945
628,00000273a,7.514832857
629,00000274a,5.876116596
630,00000275a,5.783442842
631,00000276a,5.425150316
632,00000277a,7.149450206
633,00000278a,6.129194196
634,00000279a,6.493049812
635,0000027Aa,5.291884142
636,0000027Ba,5.550777136
637,0000027Ca,6.358844435
638,0000027Da,6.46747416
639,0000027Ea,6.203214861
640,0000027Fa,5.58501689
641,00000280a,6.791162598
642,00000281a,6.479690851
643,00000282a,5.261187459
644,00000283a,6.068420537
645,00000284a,6.028077432
646,00000285a,6.134357345
647,00000286a,6.914827881
648,00000287a,8.007339751
649,00000288a,6.730757112
650,00000289a,6.537405524
651,0000028Aa,6.567393026
652,0000028Ba,6.086383035
653,0000028Ca,6.391553641
654,0000028Da,6.200887008
655,0000028Ea,5.591316143
656,0000028Fa,5.83986939
657,00000290a,6.911391866
658,00000291a,5.991028885
659,00000292a,6.960719598
660,00000293a,7.146371279
661,00000294a,6.249123712
662,00000295a,5.312169251
663,00000296a,7.176724264
664,00000297a,6.435093576
665,00000298a,6.020028079
666,00000299a,5.572309759
667,0000029Aa,6.250432779
668,0000029Ba,6.258714035
669,0000029Ca,6.317805319
670,0000029Da,6.280922836
671,0000029Ea,6.169834148
672,0000029Fa,6.404736196
673,000002A0a,6.021460469
674,000002A1a,6.312671649
675,000002A2a,5.888314084
676,000002A3a,5.81385451
677,000002A4a,5.833691687
678,000002A5a,6.708280656
679,000002A6a,7.231570772
680,000002A7a,6.457949629
681,000002A8a,5.519563466
682,000002A9a,6.926339958
683,000002AAa,6.367197071
684,000002ABa,6.028956563
685,000002ACa,5.92948739
686,000002ADa,7.103205012
687,000002AEa,6.766850695
688,000002AFa,6.04169758
689,000002B0a,6.785113247
690,000002B1a,6.296130099
691,000002B2a,5.708605508
692,000002B3a,5.835431712
693,000002B4a,6.564006346
694,000002B5a,6.600913343
695,000002B6a,7.919248595
696,000002B7a,6.297868171
697,000002B8a,6.259281276
698,000002B9a,6.336987027
699,000002BAa,5.954084008
700,000002BBa,5.60985936
701,000002BCa,5.820815134
702,000002BDa,6.207698658
703,000002BEa,5.686688892
704,000002BFa,6.305388424
705,000002C0a,6.018953686
706,000002C1a,6.458353383
707,000002C2a,5.981314004
708,000002C3a,6.288130137
709,000002C4a,6.07115255
710,000002C5a,6.406362712
711,000002C6a,7.035920173
712,000002C7a,6.303142312
713,000002C8a,6.366786205
714,000002C9a,6.168014724
715,000002CAa,6.134827801
716,000002CBa,5.982051327
717,000002CCa,6.374015596
718,000002CDa,5.177897275
719,000002CEa,5.926575925
720,000002CFa,5.891615628
721,000002D0a,7.38401657
722,000002D1a,6.489865013
723,000002D2a,5.83207932
724,000002D3a,6.333063744
725,000002D4a,6.071268974
726,000002D5a,5.989977951
727,000002D6a,5.63997784
728,000002D7a,6.020598161
729,000002D8a,5.298025199
730,000002D9a,6.34906653
731,000002DAa,6.152902144
732,000002DBa,6.813164166
733,000002DCa,6.743190327
734,000002DDa,6.51925617
735,000002DEa,5.692928025
736,000002DFa,7.301132086
737,000002E0a,6.198003351
738,000002E1a,5.368377542
739,000002E2a,5.589654182
740,000002E3a,6.154005705
741,000002E4a,6.1928422
742,000002E5a,6.214460398
743,000002E6a,7.190676848
744,000002E7a,8.126163125
745,000002E8a,6.10694673
746,000002E9a,6.400359019
747,000002EAa,5.961095349
748,000002EBa,6.225838581
749,000002ECa,7.215170018
750,000002EDa,5.882428923
751,000002EEa,6.009791343
752,000002EFa,6.139728916
753,000002F0a,5.682888572
754,000002F1a,6.115697239
755,000002F2a,6.128984222
756,000002F3a,6.175064007
757,000002F4a,6.239301053
758,000002F5a,5.45052672
759,000002F6a,6.155563856
760,000002F7a,5.308035424
761,000002F8a,5.89710225
762,000002F9a,6.143477772
763,000002FAa,6.13392495
764,000002FBa,6.040090426
765,000002FCa,6.17546869
766,000002FDa,5.811704955
767,000002FEa,5.654437171
768,000002FFa,6.24145533
769,00000300a,6.552289365
770,00000301a,5.47639591
771,00000302a,5.787842643
772,00000303a,6.173114583
773,00000304a,6.018335298
774,00000305a,4.853370171
775,00000306a,5.319204218
776,00000307a,6.78872312
777,00000308a,7.003091685
778,00000309a,6.008063105
779,0000030Aa,6.191440398
780,0000030Ba,6.31676533
781,0000030Ca,6.134594307
782,0000030Da,6.410243511
783,0000030Ea,5.39376998
784,0000030Fa,6.340332341
785,00000310a,6.256466512
786,00000311a,7.344988452
787,00000312a,6.060398715
788,00000313a,5.52807354
789,00000314a,5.710362959
790,00000315a,5.951727438
791,00000316a,5.778548489
792,00000317a,6.20373623
793,00000318a,7.067335504
794,00000319a,6.74960033
795,0000031Aa,6.437368927
796,0000031Ba,7.458392384
797,0000031Ca,6.371736003
798,0000031Da,5.924929801
799,0000031Ea,6.351752532
800,0000031Fa,5.738520052
801,00000320a,5.438845533
802,00000321a,5.960283357
803,00000322a,6.128358844
804,00000323a,6.056876213
805,00000324a,5.962245499
806,00000325a,5.612209219
807,00000326a,7.134921306
808,00000327a,6.248664094
809,00000328a,5.605186449
810,00000329a,5.611009167
811,0000032Aa,6.416776844
812,0000032Ba,5.926856206
813,0000032Ca,6.009138385
814,0000032Da,6.460121232
815,0000032Ea,5.930169454
816,0000032Fa,5.872289853
817,00000330a,5.95144941
818,00000331a,6.066052339
819,00000332a,5.882071986
820,00000333a,6.916182756
821,00000334a,6.049796153
822,00000335a,5.82497238
823,00000336a,5.994409078
824,00000337a,6.201179725
825,00000338a,6.872182623
826,00000339a,6.648381183
827,0000033Aa,5.600365616
828,0000033Ba,6.588985216
829,0000033Ca,7.295033313
830,0000033Da,6.140792845
831,0000033Ea,5.934086425
832,0000033Fa,6.723784093
833,00000340a,6.379280615
834,00000341a,6.134025426
835,00000342a,6.026449206
836,00000343a,5.009829383
837,00000344a,5.827684941
